x,y,z
-6.604150794265963,-4.026481763678709,-2.8574017037492676
-2.2525639064960723,9.062824902872341,5.124201331494546
-8.921886796794437,7.3968797587153645,2.6255547181183543
-6.8704361454809115,-4.731504046874965,-2.33960688367156
-0.9906874544476223,-4.432023979274954,2.1227579367775804
-1.7763732385919733,8.901397977955053,4.673642938572064
-2.526553507905372,8.429947109388555,5.211290243485612
-9.541658305060121,6.861906292443251,1.3464579320560088
2.1796354110785443,-7.161489467553258,-7.291219791059162
-9.327514145443526,7.527649293355939,1.1710084327452555
-1.5326957649063904,-3.864631251111136,2.052252726425773
-2.870855705068098,-4.083492423662314,3.1373134852030167
6.729139806533368,-5.75169477635777,-6.145031570984813
-2.2456375796022443,-4.52277376158369,2.0324166753910378
-8.346982264663254,8.15626013772999,2.529485267373241
-6.243689025292711,-4.098669060350907,0.08133352232039742
4.512037927076358,-9.737091865763947,10.086050449895696
-7.113182731374595,-4.179681479482393,0.8922609724556708
-9.378856026840142,7.850099342165155,2.002522657935848
7.483805068184139,-5.5558820215229865,-6.96144218687558
6.798499106211682,-5.102347141735078,-5.582745057494561
-6.684148978097704,-4.656137342952843,-2.8647487701023415
-6.237118994631952,-3.414632094525675,-0.8564875138548613
-6.190265867158253,-4.044607627661284,0.7884755333823946
-1.7456708020513343,-4.645368746593594,2.651795315413464
-5.723330542518576,-3.15449711484802,0.9942840817187375
5.353331669935981,-6.026340010560718,-6.167598653156714
2.9495118926064308,-10.380261525826812,9.778404371312035
-8.515585666065473,8.405150277151433,1.8684111173876752
-2.664331001349478,9.176369304442543,4.574807309044259
-1.172549430206592,-4.19004860288165,2.800083019833674
3.4601489200210622,-8.713521742490482,8.776265425544244
2.5329571396580204,-6.943585986891653,-7.35787981357616
-2.050266649525362,10.075364226704638,5.156111466503675
4.851497232994634,-9.901091464838716,9.59609880995859
-1.1127500155394243,-4.408072424429188,2.184083717295522
-1.7946647350131353,-4.5044754405767895,2.0851948800592575
4.510563212727704,-9.391567421373077,9.845793653253752
1.5915401056694736,-7.78206824148353,-7.693880812217528
-8.785112642790063,7.196034306788276,2.77429672915552
6.205106727107386,-5.971946936596182,-6.002309976944102
-2.8630323558621407,9.236195842271435,5.0271958629427695
-1.3516748156852614,-3.821309984410883,2.353665960079341
-1.4424960801938322,-4.1549576083413005,1.7359641665568535
-2.751879396967302,9.055223197891483,5.797208119564855
-7.1292613365647215,-3.658355087524387,0.22877821281380156
-8.37631424703256,7.231071847277208,1.760938724604656
7.499960288326054,-5.632841196690193,-5.06265909876779
2.6120080948899864,-6.713470185161475,-7.254352861554223
7.267994351725253,-5.742581998066446,-6.209084149558506
-8.313823143717565,6.971351070227324,1.318069586682396
0.8676020294367894,-6.761819912096987,-6.494676996332463
-9.542083603994922,6.934614571703266,1.4670123121312613
4.3735345291218675,-9.3268923700662,9.111347041270596
1.9453773484855044,-6.7396428779913595,-7.442854116925135
2.336052995890078,-6.639122575282913,-6.768167581136381
-6.321253978595353,-2.9645597979327416,0.4647982257374469
-0.7416264506879665,-4.0705874884018485,1.9912398016315662
-8.78121393230499,7.398673796229642,1.8404941287572476
4.283351912806508,-9.870349429452315,8.75804484390444
-9.222226539188075,7.3061804718053125,2.139407601132436
-8.945322178748764,7.298791060672487,2.3597099809474775
2.0069289246457864,-5.8492532287102765,-6.002439172054345
-7.672239359093315,-3.7120078237332437,-2.1551384667642894
-1.1272530412749686,-3.6325240335694877,2.2860494711830377
-6.766295074022245,-4.317440842074233,-1.775157456170005
3.8154975209802866,-9.6111031222617,9.519866767901233
6.523436307780912,-5.089120715509948,-6.085385651157658
-7.032316112566333,-4.313636044557214,-2.673117431414489
4.660456610850735,-11.036437803180796,10.44238439563025
-6.18253334874848,-4.2910506658568375,0.28194983454198563
5.572407519532194,-5.5589284841689945,-5.117000897141592
2.2546543022860175,-7.204948475712183,-7.123672285158294
-7.036284545189995,-4.400721311352413,-3.010617173706972
-1.802036952771544,-4.2569506780110435,1.8646065720443654
-6.11362990085249,-3.463187720266148,-0.6863375851261619
-6.477815437389095,-4.696750545157574,0.9366835212183368
-1.043390612053072,-4.795046393465897,2.267024209580754
7.561857672781904,-5.414254850764842,-6.607456359930839
6.372923743062213,-4.474118143600351,-6.645624455186682
4.174894475418174,-9.484118710110176,8.37732960902774
-6.197967975315737,-4.838694031592042,-2.577910050320968
4.596485421265286,-9.340469170097649,9.473406495811675
-1.8974711400275885,-4.055793763983586,3.2740992293225766
-0.8330712226246593,-4.063797738974581,2.2096108941394466
1.6847237491791576,-6.4617811351187,-7.444963020604756
7.144873990776697,-5.840697664782181,-6.74137323560441
-7.269496037754196,-3.857642101235537,0.41506223486143706
-1.2775765668101071,8.91810564580776,4.790652507394908
6.0440054445878815,-5.453253421436375,-5.598125239686139
1.7568905900309215,-6.682401119962122,-7.090601833686078
6.497617972764371,-5.9473061957050914,-6.278292544670244
3.814998957022955,-9.94751374686855,9.845659231712107
6.715623268399577,-5.829452704624749,-6.009446317513692
6.263866200479114,-5.636324830539103,-7.141448478959801
-0.9015225403526844,-3.675126037017672,1.9017477899092674
-0.6648669771255208,-4.300440453338638,2.3814047090875183
-1.4426809357246169,8.03824222843707,4.56398628871031
-5.855472529329854,-3.109016011814923,1.152585859436781
2.2448497801306995,-7.210939070624193,-6.594810258979367
-3.248458618236464,8.654364024000968,4.409559450748207
1.8996409931896627,-7.292375789547526,-7.0408025141024435
-8.93031942481235,7.3327398820314,2.1960910875450113
-2.032196741306149,9.339981753851221,4.482244213907928
1.48030666077296,-6.627603933392348,-7.145238402462167
-1.1106773896854567,-5.075946063115531,1.965720994580579
-8.527991707860672,7.41237341596533,1.354628055509125
-6.804424509713367,-4.731238673671946,-2.2633743122487355
-1.8564582194755856,9.0247880490147,4.980855321875583
2.6566068176629942,-6.057143334400628,-7.004627613054136
-1.5971449160062487,-5.165067101227055,2.6110130225063566
-1.9806365099432923,9.186095272982552,3.758358758546734
-5.8751174898146985,-4.316744616149418,1.241472917124518
-7.130113674032769,-3.9062156612118644,-2.1140637261749355
-6.999329481651935,-3.7376367790608307,-2.9813897273996277
-8.993100976293006,7.486589426619762,1.396743446671524
-3.468583230702271,9.001029190473712,4.669993941198615
1.9019799414300853,-6.8194793752953204,-6.622890176246572
-1.0643212660172543,-5.645611513371302,2.5650082827124705
6.323174369112521,-6.017526127309355,-6.070318646480441
1.3676615840595037,-7.20554524505235,-6.85641025761774
-1.4267281107038374,-4.136991254559777,2.1246299035435507
-1.3683257625968248,-3.9022750720373116,2.2402690293530587
-7.428482654979461,-4.190173336608548,-1.6229022395429082
-6.8367751552862925,-3.6055780103066466,1.5238763675006066
-2.6550444979493886,8.713432822083623,5.56601792848257
6.636339336635864,-5.344334636834334,-5.668396881349331
-8.602619978442808,7.047411393358217,2.338766143741931
2.021667666437091,-6.582048678432813,-7.2892199348926825
-1.413969810147761,8.519017965632978,4.356729971426716
-9.099757770212644,7.113429506950775,1.881407930433922
7.258233741857094,-5.859939221899581,-5.6181375874330115
-7.3055746828228125,-3.797228058221546,-3.319399613061748
-5.445784004596452,-3.0845255335353103,0.26658050435162134
-1.6744582394526677,-3.744220459847782,2.7136204171356333
-0.8106198096583996,-3.1962434689288646,1.6222830972213815
-9.758764872301834,6.683734432130852,1.7098909460163363
-2.4323350700799864,9.043390487421322,4.06839368731279
-1.360496889476573,-4.583961511573257,2.5666807286637923
6.739363595360289,-6.4016337604124,-6.163656679981667
-7.941048824877116,7.064717265980617,2.1341942106836247
6.69305625915436,-5.014452745906846,-6.9343452129247405
-7.132892708879908,-4.03818638487422,0.0735053349866614
4.137595877849919,-9.590111383629235,8.819014698643615
-9.01797380202954,7.618850330844857,2.5766520251556297
-6.978827140532188,-5.020010393690935,-3.0115454602939935
6.524507252916663,-4.94954499842448,-6.1180131800388615
-6.105723904806457,-4.446351904882685,0.7092821812485816
-2.834997796855659,10.086258172860985,4.956838347387107
-5.246438444182417,-4.003098047025414,0.5567310360370001
1.7385818578883796,-7.736194455696709,-6.20317340619324
-6.377176444083404,-3.7491649755247383,0.5903784725342904
-7.688340975368167,-3.920903890355448,-1.9307051198581835
-2.4438273344097046,9.734922772731379,3.921947760638382
-3.0623651100557643,8.416182816157987,5.0461417474252
-1.1575734835954177,-4.661245563309804,1.5472488120531245
1.878000344898928,-7.317436317843649,-7.571509458758115
-6.288837861408136,-4.451224646802049,-0.9655466091025464
3.0193633217834623,-7.3826358819011215,-7.4872038996698125
-1.1853755233868937,-3.6403420768809474,2.2237972648230597
-9.616642343397963,7.626527891171523,1.382085558616034
-2.133231106709363,9.409802101719844,4.185185108830732
-2.080998225891014,9.121333000263423,4.017009446872107
2.095013289686688,-6.757143905596909,-7.133581180961512
-7.544029933067795,-3.473132442628721,0.8635505811909739
-7.321723914276565,-3.4121753099945957,-3.4732151233644237
-1.9598091970591551,9.426994302692336,5.046633654228421
-7.30514230445991,-4.33582974070085,-2.7629589750073698
-6.258513296938549,-3.1090448266815334,0.9435482905775232
2.8167405014770144,-6.438807312676545,-6.884095913934256
-7.2129207963736865,-3.8227362014993806,-3.218613572195823
-2.416880693786598,9.144227525322533,5.030790272116756
5.730750129456787,-5.499222122978205,-6.915183958944924
-6.873692168975753,-3.861199962424948,-2.849783489596678
-0.6738805805722765,-5.243254303028509,3.8059321612775867
-2.2033594786323163,9.529785889446297,5.105518895786201
6.93849856580898,-5.6934276022274,-6.850035126298765
-2.502696677113797,9.74105316677698,4.507550419609124
-6.915846152073803,-4.956169205237511,-2.4416768010851944
6.547062635957255,-6.044058243408799,-6.870879021204421
4.554351635246325,-9.37558133319147,8.91470897167528
-8.72875259280404,7.448214757354081,2.811026874745913
2.022007733215148,-7.266132083079003,-6.867854506146475
-2.1355508204911193,9.319471260915053,4.629428039246028
-8.73686624621036,6.565650858000087,2.7960528355292062
6.125397324667466,-5.4848914101708335,-5.770648578526489
-1.7659013871185083,-3.9633866738071166,2.000138220912132
3.0497609126965104,-7.263300972595295,-6.4439492749156075
-8.958490455715078,7.136112511723905,2.3777802189659214
3.519955443826624,-9.090176704360381,9.151318751659229
-7.478023518485312,-5.0107860080921105,-3.2310253541004954
-7.489273663932178,-4.7071841457814845,-2.4530125188160525
-2.4593719405089294,8.762548301140223,3.8645471206950353
-7.625344990237446,-3.8958499766627583,-2.463564023681824
2.141971014978333,-7.0855656742125035,-7.123912705312193
-0.8005842934954495,-4.175313663580063,2.232407733878283
-0.5397631505297035,-4.625727563363096,2.5562538572517814
-1.4127105036239334,-4.042736021339347,1.9456785656417988
6.126448218997919,-6.736396081122478,-5.3353970908878265
2.1180571123889385,-5.84192679182855,-6.444547241560101
-1.2224111581785893,-3.4950878981198357,1.582647694888034
-6.425481935433598,-3.422290142969314,1.0888216584271329
-8.063077510228972,6.824345895129308,2.5144614341024676
7.127203974405727,-6.146212516688451,-7.029117132636877
3.980231085219343,-10.148145061397024,8.750856305379433
-1.465710564029949,-5.017136292149637,1.8341228611994955
-7.436167953375703,-4.392128103175388,-2.539824019300142
-6.819174455266644,-3.3616148061657594,0.43493805066795815
4.013976716774895,-8.964439077747084,9.061451731117952
-6.451375852516171,-4.09856734671659,0.2992495581228463
-6.814809987377778,-5.142158938151555,-2.2264644649765115
1.6734821724638456,-6.877005341292178,-6.856619296393576
4.527771594528699,-9.628668404138242,9.437514638397932
6.741128467606954,-4.982162810150539,-5.360454211778427
6.314316446678477,-5.233265442736439,-6.666308425726419
1.9908014599265964,-7.229489945147563,-6.773119637908835
2.3519235389643844,-7.144877764956534,-7.168018713598286
3.162351213654855,-9.13014627673271,9.571441281188882
-3.2409550971188095,9.16234626673061,4.770406472318046
6.927757969184367,-5.748041476512786,-7.019418772033068
-2.9288063846640693,8.859679940272715,4.805510551929883
6.309995131132383,-4.746524162671165,-6.295232990316619
-2.2150390198104617,9.154782062065838,4.328529076317804
1.7974129419200777,-6.870418001556494,-6.041890937138305
6.91823081223162,-6.21355458297416,-6.278820243839949
2.328977122985177,-7.441948237070204,-7.6471666786437575
4.597680220060981,-9.263209525104621,9.348609111350195
-6.661546431082315,-4.396525757299839,-3.104151016147726
-2.658701298285684,9.060166516466072,3.646094378927655
-1.9065828422652844,-4.380824340016454,1.684205560204622
-0.9643552668815787,-5.049683182658252,2.8892280158866663
4.142197321170555,-9.674623764054362,9.840027011983222
-6.9067612573910715,-4.248705338655831,-2.4055103098858908
-6.7492977309969335,-4.220881589484404,-1.9171856690024922
1.8932004189590184,-6.889135295102615,-7.381374275594851
1.9286096641843378,-7.5318619414036965,-6.545273318860928
-1.2183225897288568,-3.914855981849492,2.5596656874226182
6.972993032930365,-5.813691860738368,-6.153734433904474
-0.95753832883903,-4.662190295891396,2.4752367791256993
-7.922101363184235,-4.290433193912844,-2.887385344275497
4.7561868003832295,-10.202114021652447,9.696897078164815
3.3831606065910336,-9.802367694566907,10.148576938557042
-6.156594753294544,-3.6705615757354138,0.8124893669256422
-8.497577407949699,7.3376821035639335,2.0371783046120484
7.112772880049055,-5.724711223985935,-6.229204516426359
-7.483462829252796,-4.2929345844586635,-1.8360370889768975
-7.418244575938342,-3.4914443022340347,0.2274645396677959
2.7487456717019936,-6.821789874004841,-6.290461001244033
7.413087029214702,-5.499299908289665,-6.094352616333171
-2.2567039835625216,9.447163725283382,4.039730632700214
-8.865475189894916,7.208055650394364,2.370403417270885
-7.403672638196364,-3.8093381505127484,-2.248212078754594
-3.0446438720833062,9.255522335819915,4.528147443565176
1.1699465238119457,-6.777895373217659,-7.258284965918098
2.0641028114699798,-6.755516898001102,-7.109790043046068
-9.103762143096171,7.078803194239592,2.5443806733987118
-7.659514811120727,-4.822263842165132,-2.767323329514683
-2.0214250594915706,8.774699009275677,4.547049347896193
4.408466649062278,-9.457973231171998,9.123044466317175
6.466192040352381,-5.6608776335020226,-7.037063800622835
1.963913115944537,-7.023956510611339,-6.718750313106902
-7.522136724217315,7.570181865939148,2.1147182967116125
-1.5608011317257766,8.891592070196886,4.263010754049357
-8.13365403654322,8.472971977308328,1.840880954644346
1.917005659095317,-6.990111990917882,-6.573026243254234
-2.9539548378655116,8.606380985715603,4.60132798152105
4.259712140771644,-9.233808235289695,9.353329196096272
2.008952802550428,-7.118455914533828,-6.640619680402751
4.468210542286117,-10.099706396683153,9.269508774528214
-6.870014734233938,-3.5608532730566496,-3.5620569261294244
4.487612995127619,-10.376506192576075,10.136467218102833
-1.458012696544087,-4.307674616694467,1.235126712244213
-6.755088130426761,-4.236930056967976,1.0101090414353378
6.871154150118506,-5.154902043111651,-6.668392108017679
6.964258658285824,-6.265311198599079,-5.436454372690894
-1.1648916435683017,-4.42989900889291,2.2242707383515925
-0.7990432671646784,-3.7016539649777322,1.8506190605357853
6.16304579675311,-5.1530108324622645,-6.691947795343686
6.933344355601073,-4.939019474870208,-6.553064526351731
-6.691486462552533,-4.020720260223093,0.0015388690691652829
-6.5465609151899535,-4.261365630746173,-0.20803009919115967
-6.373462589245671,-4.667515327824747,0.8751566144895586
6.097248633147594,-5.863844598227363,-6.501907305802448
-7.175450618441038,-4.517975805964263,-2.584352698056467
-7.835326653944022,-3.8548493661179535,-2.231596602964461
6.357314096723966,-5.8367786433276825,-6.222210680613838
1.3130530804304108,-5.963897808224093,-6.290389532915303
1.0838095594885928,-6.131605035406679,-6.552926765098918
-8.003816993991315,7.1937272398169005,1.2707287583051226
-6.231625204315852,-3.340836466094888,-0.01278227684444122
-6.863383331002166,-4.353113349255202,-2.142794942102855
-7.085022683833316,-3.1592732844036546,-1.1178038561234855
7.46841121873047,-4.914367379396257,-6.640294776711985
0.9541074163518051,-7.383670346609972,-7.815505553788874
1.5595542121645705,-6.619953934030684,-6.113740136774657
6.552023086368576,-6.1116289467358795,-7.296768964394517
-2.278145885921115,9.113815975985057,4.339770397648704
4.741864949610169,-9.822160714739896,9.571448984105244
-6.838026801209194,-4.2477191159046885,-2.997449653286879
4.169241079711643,-10.136447657531551,8.678171601942738
-8.428086666037329,7.577159931052352,2.5556375796587525
6.814292932115665,-5.336453305630014,-7.360368477143715
-9.201896344548445,7.199763597722951,1.9850835203141526
2.156468806989156,-7.349567084314947,-7.137043051944294
4.1379912664813165,-9.34978970047239,9.436607988770014
7.185106484663336,-5.93569415120592,-6.7831054895274905
4.433251633218125,-9.773617280127004,9.784046398564058
6.953421876462024,-6.2993741687707665,-6.521704880705388
-2.6132587482313876,8.767785660868904,4.345196457755995
-8.846539204672386,7.917719552222745,3.2857664478009863
-7.935710631984942,-4.163151503218664,-3.2989598563327256
-7.117752497511301,-3.145303919680817,-2.669363211846167
-8.592102124631936,7.468107237452612,3.249950304819623
-2.5066408947315195,8.896992561510748,3.9321934652028943
-6.793114895180575,-3.1074672960745247,0.3339683980390873
-1.6231438261249815,-4.0992397600223,1.8258479282564894
-5.9962397647060905,-3.808556826690401,0.11914396677534772
1.8101579178568115,-6.279020230069298,-7.084147279786722
-7.815708751599553,-3.7917249697623747,-2.6656266002079487
-9.285631407745763,7.230087093418024,1.8024347057270882
-8.734483913054454,7.45931233409639,1.383925946954021
-7.960930665643828,6.282558211556842,2.8705284190091946
-1.6264705029122017,9.2167769836788,4.009436859060579
5.842072117070066,-5.017632622687673,-6.468162494433921
-8.648228831133029,7.6288157881406145,2.3021954588296953
-5.791885770074,-4.138816088638621,1.1356368135123138
-7.829676324786114,-4.890869662171857,-2.5903827135079074
-8.51222971527273,-4.05763295589739,-2.454393858259411
-2.152197376006704,9.250904940485094,4.603464379899665
-10.163812660832516,7.869276341459934,2.6453428311129903
-6.6537785994642,-4.471738726142031,-1.9058992791679163
6.5553671645157126,-5.724892823985924,-6.098654278679622
3.8113911484513223,-8.99078679962153,8.636603590847999
2.064840686809908,-5.784725724542434,-7.2842587359535225
4.881510163645645,-9.926506265113586,10.298667259695295
-2.5159462354217172,8.485430663720372,5.0511512922796955
-3.2688826060297567,8.772169091765196,5.273334410821413
1.6769727218212975,-7.311622575991178,-6.855848779303533
-6.467471603452608,-3.9258387879834635,0.12152279307084557
2.9117486984841223,-8.44283882778858,8.703410809858088
-3.048070012017403,8.656634273568338,4.979677710695439
-2.768332732189574,8.610039326751728,4.389000314435833
-1.9305161860480697,-3.655861302329027,2.19917575117986
1.8536956605075272,-7.333409022172069,-7.168495258560113
-8.873410612365333,6.493042448740708,2.2371093444304684
4.321342522992177,-10.384806980849786,9.618434412220086
-2.7195202844354296,8.842928869934937,4.238740201617292
-7.687092496657486,-4.3606251857590275,-2.3296039056478155
5.9093970316213715,-5.661537826544899,-6.371155580444485
-1.4147506991597996,-3.9515587331340223,1.4516198184133402
-6.720693761568265,-4.114447958013125,-3.076895994946629
3.429264115815999,-9.476084204803964,9.921746194545964
4.020901409477932,-8.68946685065919,9.718618473873391
4.086423762404645,-9.52552188734818,9.311661131097951
6.644293317686334,-5.210270003518688,-6.126151539418011
4.8574526990932085,-9.129151811082794,8.612946741428297
6.723186544609492,-5.921760771993497,-6.670201987628458
-2.082980955654638,8.618025758981972,4.582510615494652
-9.116066316216138,7.004829351845444,2.6168085004179513
4.2141393089938886,-10.255322861543053,9.097513221264279
4.376472379516444,-9.07316838706803,9.517591622753143
-1.0806399031870657,-4.323157355053741,2.585535096702958
1.2694377967524544,-7.238849301777488,-6.98683316913187
3.0847564991190515,-9.907790987928703,8.736652146536137
6.604711791832808,-4.463363117607318,-6.765337939842853
1.2620428291418948,-7.202913633272534,-7.420883595083144
1.5429630012987559,-7.071904963266182,-6.376963188668727
-0.892314558344406,-4.979197128223649,1.8556955051644828
-1.1045569171090386,-3.8128693026151628,2.495147038005069
-1.698688764644876,-4.2476765313969205,1.8408479339476091
-7.724808541050199,-4.833442172217405,-3.4339427272351113
-6.991921058541677,-4.221039686261888,0.47661023412055126
-5.99297214316587,-4.242192982372957,-0.4201878157834712
-9.246795592129628,7.507859569935154,1.8256308287004952
7.008329471340969,-5.255193943531569,-6.741898200142718
-5.757686948332946,-3.858519935540363,-0.2240103565139261
-7.094772334099821,-4.787189411881927,-2.9809438381459046
-8.61619610089299,7.143039832589163,2.6019651365462995
-7.248098298780424,-4.3170307909230585,-2.596884138001796
1.5767332678095598,-6.933142371128549,-7.397730754485634
-8.128075632641083,7.038149768623965,1.6061224483120613
-0.4948421274151392,-3.059767122942845,2.5560834451679684
4.322130163646046,-9.377349736966309,10.20505267776921
4.18174740152285,-9.93930595798733,9.066746584464411
1.8953310662446923,-6.295736160321367,-6.75289917162534
-3.2215717161594783,8.74209476593573,4.695340131083034
-9.875022872840084,7.152179118458529,1.83657980186628
-2.9726628588417916,8.984523450167421,3.0192451661935653
-6.479610508000839,-3.8309246526744385,1.1539274004487372
-5.721392955168647,-3.6241062890749376,0.3818865832198413
4.222600307437051,-9.316661099565756,9.422627078402739
-8.745023195057831,7.100306108223439,2.1193452313133294
0.9535535950606817,-7.014330608373549,-6.521338465377966
-8.291231997400535,6.477290600641293,2.7870753945944826
-8.59364047602205,6.71245901105273,2.3787994499503697
-2.194383202090944,8.599788622737286,4.359788316129617
-6.3819868411713,-4.016992015897729,0.05613733926647674
-7.530866241481318,-3.9131708868601,-1.7705890792327943
-6.4858731720127,-4.3369913521901795,-3.335786977167185
-6.0986948117145605,-3.9329758819579874,-0.3124372753079975
4.332814229109761,-9.35993350450706,9.683080683355987
6.462436239962552,-4.889735860817774,-6.563318748665289
2.287342438572872,-6.885750577574727,-7.328736779018862
-2.423513482457765,8.956461987004202,4.489326988433457
-1.8310776087673388,8.978281067408155,5.141645285174113
-6.901619812170814,-3.8153223676953982,-3.355740989726433
-8.797185761998298,7.856263103031379,1.7636560098139895
-7.184678936031154,-4.070436197110433,-2.5507865351719157
-7.496923673407613,-4.106178881664643,-1.8982530583785722
-6.509323490485948,-3.8318819830275674,-3.424303285006075
3.816857646876125,-8.720328212501327,9.497152434971209
-1.7549915031118046,-4.485840995164719,2.152985985155195
-6.18101385302159,-3.5321150016169005,1.108595244586911
-5.476603116640361,-3.9673797500779813,0.41071777104975193
-1.025859318537079,-4.711345812559239,1.4601785114395578
3.825639871951883,-9.601087149579675,9.984561552869568
-0.5828318777253896,9.299731383544906,5.2076616563184
-7.138428553288037,-5.045224645744797,-2.4684367283858304
-5.7380701087005415,-4.147463789458442,0.5957084605811769
-8.85470439174401,7.051810529931821,1.6658773435255934
4.30094863703281,-10.00598364071383,10.47077160712658
-1.5254088650321775,-3.8738234804979896,1.9650008933904934
7.244175953401607,-5.278440718713815,-7.105949640082939
-6.5477199592903474,-3.7132900956409407,0.4830308294492992
-6.96101191271077,-3.587032510035004,-1.882492790841979
-7.962192534924199,7.7913621120724335,2.658077782361255
4.8535879651761675,-9.306355554057772,9.69557421407253
-8.114838814459144,7.42180030375449,2.538222504598493
-7.298049989175198,-3.3263719464316277,-2.662319889978185
-6.799629153953621,-3.3721640827217296,0.22714691008773324
-6.370828401437724,-4.005395097604558,2.0916824165671875
-2.5898404788857547,9.216311556605591,5.582971786833366
-2.3607052864361573,9.139532553371259,4.813102940976589
2.140000736584206,-6.3608572190223205,-7.13511779270332
-7.913849709163338,7.886805430272582,1.8878558895867603
4.000634030312217,-8.549936122303532,9.589164769355662
-8.961199288678982,7.187161130624868,0.6738569133933898
-7.6276942377741745,-3.11233766844825,-3.4765936476851955
-7.19304657821515,-4.700729998727038,-3.2156756985687585
-6.4834996943484615,-3.5151841898382203,-0.3130266715735367
3.8209257271834685,-9.16798833958959,9.07188505358869
-6.499297468984594,-4.116979372430244,0.01756734297008078
4.754966708701099,-9.268945003069359,8.826694586874645
4.031930483010557,-9.68648503862644,9.362396413532855
-5.995622952329958,-2.9652141733616375,0.4288117594534705
-7.952927438818255,7.010039386604819,2.92852451386264
-9.233564984358667,7.559257094066701,2.9633124831016926
2.6574854627069064,-7.362088921441322,-6.537083863276727
-1.8582743144619414,-5.4565840254368165,2.1415440131475054
-7.357106260791254,-4.192906655224671,-3.4317000074665707
-2.1156553211815243,9.593583917702023,4.229537677052246
-6.783760733296388,-3.752975499948444,-0.094391262935144
-2.5805082062958995,-4.242556777132314,2.94843196249756
6.223592588903785,-6.043479511336838,-6.069211453647683
1.6847178561095304,-7.328834526825449,-6.634150007522694
2.7347317225755607,-6.610172169308941,-7.398732670439175
2.737180245605871,-9.0139272638979,8.528340153850836
4.1516326564575685,-9.312065136875377,9.510154110272216
-6.32151294909362,-4.279156611423812,0.4036804120923372
-1.3167708316769664,-4.076759342336364,1.9282319467304148
-1.9822965970352988,8.325451444219777,4.17096631627054
4.0211140174875215,-10.434788521181645,9.34902722984251
-1.281171431158985,-4.68925476650214,2.86991181487994
-7.039828178758914,-3.9617590688315647,-3.3359991982817077
-2.4505339313983594,9.653118576092535,4.344093141810187
6.931607638824207,-6.633599166012385,-5.986829845305722
1.7102921731003515,-7.259193521928119,-6.804912700037843
-7.540283356695887,-3.8076928191943695,-2.462276661931471
-2.4226071601271593,9.20694481806274,4.197950118127535
-2.670228381155588,9.421044736883156,4.024446678011124
-1.686100917569415,-4.0910898600557974,2.458028219232294
-2.0340350888942926,-4.58504612589991,1.9989474576752604
4.913150706804484,-9.149628968796115,9.287714956325054
-8.477491724614392,6.7589970298900885,1.7600401017242888
-6.212725311563931,-3.427556325918031,0.7456757176146799
