label,F0,F1,F2,F3
2,1.3488096106203071,4.440445718144711,-10.423657167343709,11.543346171013274
3,4.497037414679131,-6.472371105676897,-6.574630894685682,-7.319089330082508
3,5.0863069591218935,-6.282270463780772,-5.56923597623616,-7.5861992261005735
7,0.45974882340963874,-10.671262850103755,0.9336143458082871,-6.430055019450041
4,-4.23500266406409,0.6468866248934977,-2.196242528787708,-2.085878474344388
6,-0.18319784110898185,4.562510718107535,-6.11803318397575,-0.5202777125803283
2,1.408897571323236,3.8589818694327804,-9.97648693262518,9.568613265615374
6,-1.6587994447767431,7.034094131899313,-7.203313003259117,1.1783864576613434
5,0.4164545938990727,-6.940065428567741,-6.069362004715414,-2.7413971802116346
5,3.134124091334722,-5.9352477456804404,-3.505585037956131,-3.8104488045509823
3,7.866011336833932,-4.231901734512025,-5.365189757710027,-6.763530115649372
7,1.4483923151097127,-8.801696993019311,2.1060040079062294,-6.407016495654957
4,-3.219617383243468,1.3442307433879013,-1.6550665748218674,-4.247016447897228
0,-2.949242109749734,9.145026705484414,6.081152125294217,0.5373075327612926
7,2.0911733903911247,-11.153090448789033,2.7040461944079754,-7.1377178244209425
2,1.353227496204259,5.201356243316985,-10.193925653820815,11.224206756786822
0,-2.5450236621627016,10.578929784012328,2.020133732138357,2.795072188315956
3,6.4027903278784875,-6.5964643817506685,-4.192557938360174,-6.50779561536366
4,-4.149174999916227,0.9614870070910917,-0.3737651105685833,-4.251368219681684
6,-1.9494527343437194,7.614938314999996,-7.286979927835272,0.4741685894933132
1,-7.592472973828435,-6.77367936558405,-9.093304974056865,8.827515904081391
4,-4.408277963209017,1.9387606361135714,-2.6176065214369415,-3.3622120092911842
7,0.7052720651671212,-8.25083355884456,2.086208432996248,-6.5166434282386545
4,-3.414489419428036,0.5449023198257174,-1.3540364685295088,-4.835738335512608
1,-6.883229730241839,-8.038474282468488,-7.33492945486886,8.200885206074375
6,-0.6762715192364785,7.335376126949382,-6.739557352356795,2.1027506908300575
5,4.199645084978385,-7.206427115111316,-3.1456439938872807,-1.3312872185952849
4,-3.2163267206067108,0.9161015770341471,-0.8690807791648859,-4.7014520387067416
2,0.8347018158346629,4.4712722661479365,-8.954533233151853,9.811996140691384
0,-1.8638216734676027,10.38291768573067,3.674955375647997,2.6592211439391713
6,-0.44633736502512505,6.173563415228475,-6.714150251654832,-0.427485095903811
0,-4.178602904174122,9.557646320578257,3.977255077282255,2.5437683525338914
1,-7.883767957903338,-7.647907158380075,-8.873012644022792,7.557737648035224
7,2.5272383650030825,-9.883394094537465,2.1018676971907295,-6.749877607299001
1,-6.319836743220231,-5.799328867721325,-8.004405602087106,7.78270299472714
2,2.054304383929942,3.4080336855747255,-9.128337971144834,8.72048167348778
0,-1.9326406599969839,9.325536282741858,7.718759644683339,3.0927445953753088
4,-5.104567033676574,2.1378015859007204,-2.261720361805554,-3.537025270430778
3,6.0262034542739835,-5.558610331197234,-7.105971241556036,-7.651932314152029
5,2.4948104345903404,-8.451883362440787,-3.8229306120507394,-2.8280221829509147
3,7.772965535994449,-4.805691324311619,-7.136378323681597,-5.924857515806789
2,2.4781880069457833,6.326453900821993,-10.231828344464095,10.326037171321124
6,-0.38240112829596423,5.168202515292614,-5.495024781470944,2.2198428083324617
2,2.6170545765294615,5.014867114701216,-8.829381524297187,9.679388467209261
2,0.918933628690302,2.008560962968426,-9.199731509552986,11.891196560672677
5,0.7177118189707474,-10.042278385069732,-4.608265887704635,-2.1210223342152457
4,-3.028267750711945,0.074366838963704,-3.9653134837848194,-3.9764690492426666
4,-3.2318261479981762,0.2858148130653957,-0.2881215793916734,-1.8115447014198005
3,5.67719608146715,-7.132835951223408,-6.990217880447953,-5.469516330548565
0,-2.2130773459881743,9.275341400378212,4.644992292870563,1.7385825505655852
1,-6.630243507440515,-5.302656313512472,-8.933623289022963,7.602544441269043
7,3.2247878272603874,-8.757859605586889,2.8379628338876826,-5.122976666975567
5,2.6238664151367925,-6.119142361773196,-2.1448365835948717,-1.6490535880191846
4,-5.411684395899325,-0.15489530176214095,-1.444537596948046,-5.625062415737691
2,1.8521156123392473,3.7082235065936335,-8.891922666627236,10.353502251810397
1,-7.3972384901874415,-6.6563216416370485,-8.854750652708763,8.511916188946786
4,-3.244674523568033,-0.5767286003953982,-2.9148583931737493,-3.3575275380141325
1,-7.126804573671867,-7.562093841273745,-9.839947766530926,7.042422622612748
5,2.6519233948095002,-6.746834256841057,-4.113592360652171,-2.1146236196076598
3,6.968027326427616,-4.412767340411333,-8.238673125503732,-6.216883723783907
2,1.0326720982938382,5.102222743909125,-10.570797507622261,9.17356389324286
6,-2.3453855062749573,5.202117080974636,-5.031211898354827,0.800316856716189
4,-3.1997738253680015,1.2133143583526917,-0.9226238883479578,-4.155800538345171
0,-2.52771075904514,8.725627489278184,4.962597396566191,1.145938740388409
5,2.993846574434572,-6.597653992945561,-5.173790157872134,-2.9168436078003674
5,3.7999466629557874,-7.484115868788467,-4.400491008670655,-2.9726013304010466
5,1.7498549732526627,-7.562044104775672,-4.927103095493094,-3.9688797983760606
3,6.520315304569505,-7.635066831932116,-6.912225563598949,-6.239064901790209
3,5.242535352336602,-5.836323359063171,-7.86822102988899,-5.571853839241721
0,-3.3017183614854506,8.899549686731422,5.144866115208559,2.8389248781108534
5,1.9581745002968334,-6.364964815774841,-4.206004212769742,-4.077952980929741
7,1.9214883682425443,-9.221234734398305,3.3426045351358313,-6.673235486103382
3,6.622447059049509,-5.47305662761487,-7.173104175779634,-5.907848758467234
0,-2.7617657744459105,7.766502946233472,6.272290140159736,0.5430283059800993
6,0.321931342814592,5.84387909770832,-7.973594060419958,-0.8324976934347699
4,-3.478416589075736,0.8994233876064549,-0.12531743533553108,-5.24647087568821
6,-1.8031644300373806,4.105920058264841,-6.333541674442577,0.0712319889217943
0,-2.62152567274358,8.793316528665098,5.254045536271526,2.730677393988037
2,2.744681592691947,3.7886184038291417,-7.861346262850546,8.998560857625284
7,0.7509230582697832,-10.547916673131947,1.4115256305697301,-5.397618191840597
3,8.72293548575841,-6.6726023780209,-8.893788178604318,-6.6179140248114345
0,-3.189222344631241,9.246539825359324,4.932951309526783,1.258818265914364
1,-6.708761753023328,-7.064092929628626,-8.819893823570617,7.671104620860374
6,-0.653336198411731,6.396241982977132,-7.275854853379505,1.9872034264018381
5,3.4601409615429146,-7.468977187328995,-3.804602060938757,-3.2431145005398463
1,-8.750419112177125,-7.231623077317256,-8.819909377446459,8.999960227773986
3,6.03708372510315,-5.790254583482889,-6.792802880375247,-7.02433078280518
6,0.2252770276569771,6.178686974355655,-6.0089281977516595,-0.30458288351707363
0,-0.6434231119079936,9.488119049110109,3.448575339025453,2.6297232925745617
3,4.75523814905465,-5.539924079061539,-6.362295180495764,-7.148998433999514
1,-7.314123418583586,-7.189281716744586,-8.616193985002297,6.844774293835226
3,3.6293406601876104,-5.569368241680782,-4.562989474347134,-5.0929634499918865
5,2.191545649146348,-7.634359120357207,-4.7269399575343956,-2.3432543985531566
7,-0.229520442615347,-9.391289550136687,3.7942751938333004,-6.228869634818375
5,3.4373196441864193,-7.673284149044562,-4.568533636411639,-1.5188623998704187
1,-6.18140387753768,-6.486624207854197,-7.943134536608278,7.958694717180673
1,-8.258946419165797,-7.611039633217866,-8.871454729509807,9.118080779016491
3,5.861069064100197,-6.374065384685593,-6.5316444744427775,-6.804000380628451
0,-2.9811294888421838,10.103236725165688,4.7041588553235645,0.8954249060114259
0,-3.0230645403894436,7.95507260630937,4.5771997389549295,2.9283120044419704
0,-3.3559913411211553,7.499438903512457,4.19336388416108,2.8295684782642043
4,-5.366330830860805,0.4830396847987027,-2.6134930715708045,-3.8117853134141932
3,6.6223315567593755,-6.635092437662195,-6.526567619801751,-7.0768124477377725
2,2.126501338816052,4.098858428021386,-10.342274702950627,9.117521966373111
5,2.453833458210219,-8.307425314592006,-4.7459738560343325,-3.5100255651758663
4,-3.4892679346162097,0.5142764100605093,-2.002586536201995,-3.687544911168087
2,0.4657183362044246,3.7333363949549963,-8.08755032344964,10.24841878535338
7,2.8066771970828923,-9.019330768748965,2.379971726234469,-5.515199513538608
6,0.3020405967928641,5.07620578190897,-5.961301647832824,0.3358866701533179
5,1.5274780396984173,-8.468627697634497,-4.374124079720008,-2.981245922581986
6,-0.9752239856741702,5.287552299912914,-6.952270417529586,0.8929349599572011
2,0.9774910408431421,2.1950949665449073,-7.532102984143629,8.294988677518203
6,-1.1167107519713346,5.749521975113547,-6.911138731826572,1.4574456135396774
3,7.6183100165351725,-5.326023424562792,-7.00972796570179,-4.556598910321812
6,-2.6546120697076825,6.767460215421129,-5.753955510836183,1.6692208158661388
1,-7.148515881706101,-7.9866355020176165,-6.26496795338615,7.382741349513191
3,8.261073444263861,-4.856378470568945,-6.63203130376382,-7.223102028346611
4,-3.982333430858601,-0.22063135646599452,-0.6790475614450653,-2.688171040703234
6,1.2864557521473219,6.894067822203869,-5.793950326200591,1.3116750315919647
5,0.36050518840571577,-6.590411340993026,-4.792469418121266,-3.8624297932165272
3,6.843237117585772,-6.106384079245165,-6.025016812396297,-6.627311213070353
2,0.6751739453344792,3.1898375174102576,-8.387896206139526,8.74130276426849
4,-3.7399437219007337,3.4803876352481673,-0.9936179616833808,-4.488946882211559
6,-0.356349679641502,5.605603981417369,-3.734089636385924,1.1737258905521246
5,2.62338121225915,-7.414594007945285,-2.401631330980147,-1.0997434089113096
4,-4.512665335500887,1.917498494343265,0.3778000366398937,-3.196559145257366
0,-0.37616424839648355,7.062198328675819,4.488093741192518,2.5614868904253085
7,3.2417459047652812,-8.36044264330226,2.5802378608305006,-6.209877877868204
3,7.749812451007006,-3.794870332213883,-7.593050250310404,-5.835210579694802
2,2.07116030518988,4.2020432471247915,-10.290301801890706,8.735296125688938
4,-4.018409900958293,-1.14806017850941,-1.5369540315897563,-2.513947030311143
4,-3.8942686525132837,0.7258295383634408,-2.621264392330265,-4.7917786040786385
6,-1.1584106580362867,4.738981432950082,-5.500558803376941,-0.4435834341343805
2,3.018347920669992,3.4046564673514483,-11.010120780825794,10.899530695195374
5,3.2584411898769883,-5.121680014089238,-5.743090341533595,-4.552687519265211
6,0.09921523402691979,3.5978722860199484,-4.85293401351588,1.671038165535076
2,1.6500934587931226,5.2502001756250944,-7.703723808149342,10.941440571512075
1,-6.386309290270381,-6.695273469581073,-9.696685536817224,8.023832794907694
6,-0.3730110738234059,7.192632336188563,-3.7350746114100097,-0.11970865491172872
3,7.562437442241685,-6.556396737114822,-4.870812086898466,-6.6030334039738925
1,-5.730353864865594,-7.583286018401834,-8.873316247132973,9.094323551134213
3,7.52015011346568,-7.099197466681225,-6.237121076311576,-4.392980803873039
0,-2.1655793334842888,7.251245972835587,4.963962805622897,1.5880874035244155
4,-2.863207523086327,-0.5029319946696557,-1.7450708991100368,-3.925216989787467
2,1.354209781221127,5.153493905457432,-9.763269870779359,8.642451883747041
5,2.035566360500072,-7.216644102188621,-3.558312639733727,-2.004422645408085
3,6.541550672004207,-5.305500860624199,-7.934376807926487,-7.458677271841129
6,-0.6824688566353732,4.799450938124273,-7.555484881886281,0.5426647494934134
2,2.882773723223921,3.5783741173519705,-9.755431827870362,9.680776993728186
1,-6.043935079086128,-8.009816447933565,-8.308523578720727,8.765091536156604
2,0.7965345718618344,2.697076675711089,-9.363858295523979,10.44529534585204
5,1.2231619421550521,-7.124435625555804,-5.082531655355224,-2.417379378451849
2,3.130483051601692,3.121545628795378,-8.975536209021381,8.34478148006623
5,2.9162006698857854,-7.512168286449027,-4.486554815642728,-1.9408924298378705
7,1.4654741876278812,-9.194720691874881,1.7532173444141623,-7.7735480844767295
1,-7.900860008281983,-6.171753145976593,-8.594527042864812,6.759444284761975
1,-8.159931589822165,-6.0076522649958015,-8.18812657867735,7.22434705171932
5,2.7999387546219445,-8.089937140461217,-2.1700459175961955,-3.2037340319381302
6,-1.5063342217437863,5.415480353938197,-4.58799301168477,-2.203119888262847
5,3.3335271282584733,-7.835800074455375,-5.476354223894404,-2.8757437715218233
1,-6.236904431283726,-5.550957063143516,-8.64180658693454,8.032526673087215
4,-5.522816167927305,0.6798692115404817,0.6625065920719542,-4.168617351479163
5,4.293601459277131,-8.34101122228508,-3.6834749524841826,-3.5991442641077045
6,-0.38717086293908076,6.27327958505892,-5.811042625279515,0.18584356703292648
5,2.4343501600787962,-6.898814113516278,-2.4571496547192564,-1.6012199818912802
3,6.488720020441796,-5.081877709984012,-6.150304027620298,-7.083879134670143
2,1.958161888271183,4.490213966224389,-9.266952898633678,9.82011779747517
7,2.4888343123156234,-8.947913543943864,2.037768985513026,-7.888733889699994
1,-6.688528123131367,-6.833673045119798,-10.19818389761593,8.069776481525924
7,1.9881786100799772,-8.074873530688915,0.7606751128753038,-6.431756086960401
2,3.7000010489406163,3.6078633142129144,-9.019327034898676,11.026593666368424
0,-1.8272446517577863,8.704019371604865,4.964045188716543,1.8430266295730475
6,-0.10344482162449742,6.256559313712631,-5.772499902479658,0.03616015019778318
7,3.210854229953302,-7.430377182111758,5.302953772540851,-7.713011559493768
4,-3.3445421435897145,1.4633132931776185,-1.692408010341008,-4.787653930546911
5,1.4125437329199162,-7.818712510198863,-4.686084737359652,-3.7293207768864187
7,2.735795344654909,-8.310145091288568,2.21098303264393,-6.201205520830721
2,1.69962039602204,3.9106185394658617,-8.260115972234892,9.954427052640545
1,-7.531045194765719,-7.363995427330268,-9.15867506483033,7.7476888619006195
3,4.51317860202974,-2.615469252774483,-5.307443846791935,-6.108670888802164
7,3.1011340116683335,-9.519216361900195,1.45864670876287,-8.558440668670253
4,-3.1037585863176536,-0.653134656107861,-0.5423219834028246,-2.6374852776266087
5,2.3090947557313344,-7.422331756860315,-5.109025489317872,-2.5952826156073034
5,2.8665874786694006,-8.014438546619155,-3.261751598533037,-3.3043408632914972
0,-2.4115215245039185,8.241276344342856,4.664389010487044,2.471167975186182
5,0.8687428556147794,-5.222846787728355,-3.245744307120915,-2.5670093428546856
6,-1.0514020530557449,6.475439382696948,-5.5652172051335596,-0.448467428837764
4,-3.231585817608768,-0.870827078555777,-0.1491556417712847,-3.9141666648053053
2,1.420932590912962,4.481233490063445,-11.18130384761562,9.838671781200285
0,-2.7545857390556208,8.260549963840832,3.750364406602578,1.1573593989752937
7,1.1166596383323217,-7.180551060444262,2.200205369548989,-5.820677850285273
4,-3.6850843816178434,0.9928717217361516,-0.6951753751032238,-3.753830585424706
2,1.8838442508804019,2.937153319631543,-9.797333371369977,8.547676589030585
3,6.340818531822695,-4.973557254165137,-5.053191909738379,-4.936225992141368
0,-4.103625281847117,8.414911105244549,4.645122535946284,2.020150277705474
0,-3.317691225945938,8.512529084613785,5.5552809539301755,2.3019207936004165
0,-2.9883718608980403,8.828627151534505,3.533543862222073,0.7769630598600612
3,6.708785446274764,-5.4758408484762855,-5.002842060019336,-7.6407302020504355
3,8.522150592225982,-4.673169720719828,-6.810822551516739,-5.0508934411962105
2,1.3730226897981685,2.9375112891586523,-9.554226645824725,8.628223812181243
5,2.141593647358517,-8.986369120425614,-4.237706778592398,-3.5058191911269247
2,0.8264171728289913,4.606054224141049,-8.3916786274383,8.788414138920503
3,7.774903066780604,-5.804611510022963,-8.136533124064869,-5.069988302217332
1,-6.608048353955897,-8.156858169096257,-9.919384297044273,8.376675768831607
3,6.183542359228382,-5.859166140738613,-3.719157308840953,-7.834880131326477
3,7.836238867573186,-3.163654144415863,-5.783867482644412,-6.006113486349157
0,-3.2655483683370536,7.592032418600647,3.9933059519855747,0.891621680326337
1,-5.480271754565268,-5.955475910363178,-8.778697386715836,6.676586137793129
6,1.2074467338778332,4.688759734674421,-6.367987123526792,0.7011348063736852
2,2.8923679655529297,4.657133443893514,-9.437891208940375,9.763158045706112
7,0.8531428953874703,-9.252494907735713,-0.026168008414088284,-6.41104086236878
3,5.821262595359716,-5.667073903388102,-7.435639667843595,-9.253260286425931
3,6.81731379227805,-4.435620250826517,-7.370043221137629,-5.192031241802278
7,2.1703736880078353,-9.082083749548648,1.3378826657686367,-5.766237610576464
0,-3.348415146275389,8.705073752347108,4.971142267631666,2.948714811063091
3,6.716708326535839,-4.900444111312257,-5.878767838563513,-7.178266457922197
7,1.3674575877288704,-8.374823748440756,1.6332044651595519,-6.677608770283243
4,-6.127017052138752,2.0285623339410828,-2.7850567796078303,-4.442069525273576
1,-6.571825422259211,-8.590277985932572,-10.186513178741723,8.066787009521418
5,2.4902231324855713,-6.3897787743467065,-4.19071959399935,-2.2180222219850316
6,-0.5948492919977795,4.715645886959524,-6.85337532295817,1.5343076735688992
7,1.360017534789305,-8.437664919528807,2.1735278907056355,-7.995080580110456
6,-0.1658882867979492,3.820369019801689,-6.378843409770728,0.7220019553111933
2,1.9013520862563942,4.580983999827937,-10.475802291886051,8.960738742916476
3,5.455215984251955,-4.834063612824475,-5.362918337815009,-7.002530012007968
2,1.441776785059453,4.750029960341519,-7.918405609732545,9.792868573062867
2,1.6431724938766885,3.957871195818547,-10.169991028032594,8.38344031254702
1,-7.670101646596582,-6.4086412361399505,-6.956303260160976,8.66894296165368
4,-4.273495292830468,-0.1524131729904019,-0.6169076556577484,-4.3566413692572645
1,-7.711982764255499,-6.408694036889543,-9.390550800916982,7.956454733254214
6,-1.7403033859155386,5.733550707024355,-8.158907901441985,1.161144413775168
2,0.6554215364487546,3.936686154028225,-10.75842314014331,7.596216605659866
5,0.9498943258633399,-8.607240972072153,-4.740706355641642,-1.6343842831068494
2,1.6736481004563164,3.8121938516024803,-9.909945165301334,11.474945026800727
2,2.5163304211469146,4.422125321744816,-10.13861526792937,8.726573675301834
7,3.144354439022246,-10.178148562402496,1.7853911010435006,-6.740816746486693
2,2.6851815035315885,5.334925413406234,-9.407288555380244,8.10136509528404
7,1.066287884729813,-9.830694863080332,0.3798284849406752,-6.117975145835964
2,1.5545990335522843,4.507955437651624,-9.635230692963136,9.875237870463007
4,-4.146021514654015,1.9483892959657916,-2.699705426880934,-3.4824985730075504
7,2.434195578405499,-9.807761881547666,0.7356298461045789,-6.370983483843224
1,-6.9197851417956135,-8.310884695393995,-8.710223341725222,6.642471258023822
4,-4.590863219970857,0.5292810501327818,-2.448345566020488,-5.261242324924346
4,-3.366271305491881,0.2401728390910594,-1.4865538871605855,-3.8475376718798038
7,-0.12719639397628768,-8.319892291092735,0.08581399177244586,-6.561059945071011
5,2.941564434272313,-6.421066099583644,-4.073280401366276,-1.2623039889226622
7,4.018227965321392,-10.494674382483968,0.2990543064541078,-5.805927861455563
5,3.7012351332000275,-6.2132640134933546,-3.8764706248055005,-0.9141426499310326
5,2.18465344387012,-5.506017270703672,-2.9102153137609177,-2.734767143492198
3,7.953193058886589,-7.415709774470152,-5.33095445151633,-5.20520466610374
4,-4.544418534502034,2.0288563425612565,-1.896901090209983,-5.8827751536321085
3,6.731292568942939,-7.210769285899407,-6.672709732907851,-7.084066208521907
0,-1.6966718006585522,10.370526156769145,4.5678687146477674,2.976702581832756
6,-0.9525731792536586,5.627853623534443,-4.033982180042997,-1.1012991741267655
1,-5.032990195103604,-7.950194359602099,-10.36385292756075,6.631614845617459
7,0.01714649890249964,-10.299435576865807,0.07530902895023317,-6.675587219045063
3,6.517595848916131,-5.676365903475709,-6.588356637666066,-6.981912383754784
6,0.2101693385573915,5.327218502935277,-5.987705307092208,-0.8869655790453292
6,-0.6471543931337083,6.350008765586043,-6.222191994380438,-0.5882723221814679
1,-6.619904689429788,-7.784426218380355,-8.199735297858636,5.662002853229743
4,-3.3636788655697223,0.835717849045254,-0.970403706229541,-5.501889324350245
4,-3.438797371453026,1.0005987918113841,-0.3008897196588054,-1.4157571571280836
1,-6.949792902609917,-8.541070526791938,-8.408709537503425,7.531210602661814
4,-4.284432280055449,0.6385170999870083,-3.137334860056005,-3.7667643845584906
0,-3.393055059253883,9.168011234143849,4.698087554674101,0.8301993861101089
6,-0.172521401844149,5.46083795104824,-7.032893564498698,1.5146893409913826
3,5.994777132881012,-7.583850683290934,-5.852298056333007,-4.9582512577683655
7,1.2765453352847884,-8.738384235275847,3.0840251103698355,-6.812238227030777
4,-4.521015961568139,2.2145065388520537,0.6314157260104332,-4.942073783822509
6,-0.06309929321501795,5.6554307205295,-6.1896748278861,-0.07198436590763868
6,-0.016964191161336517,5.8425796265136904,-7.583520839023803,-0.5181356756786097
2,3.2605833062978116,4.182723132656971,-9.279477101484988,11.100411987875123
0,-3.0396987706632776,8.438467887553642,4.364827139076457,-0.32875148079485284
7,0.9847977722759158,-9.10219523453913,2.168913910073213,-6.116887180410764
3,7.385696713100869,-6.03454534355269,-6.296509938633116,-5.815970585227224
5,1.6303575996822932,-6.99883909467969,-2.9570280728687757,-3.164665581632371
0,-1.9941499367467022,12.867017618853042,5.210769346921269,3.108735324121331
0,-2.778604457497308,9.731828383994284,6.142235888324129,2.047264464360507
1,-6.271730681434731,-6.693500470119589,-9.284761371186539,7.517612908397011
2,2.0162293233242825,4.9999423303725505,-9.506480755536385,9.299307390048744
0,-2.2516472323299856,8.939840212432154,2.72110762092906,1.946655808491515
1,-5.329126698337193,-7.878463634014738,-7.8540053581594265,7.1095340712731945
0,-4.043311793788373,10.291962950096831,4.972192848207693,1.2246831473841784
3,7.489472842512988,-5.206484218233098,-6.602432755027682,-6.698734214746011
0,-2.281737688448621,10.321428882480749,3.032395601666874,2.157803542473036
4,-4.944526648991317,-0.8575416531987772,-2.8834588133755763,-3.062728821049236
4,-4.2430498573221636,0.6503193165037364,-0.5360013624900505,-5.0425474117500615
2,1.6598592934610434,3.041781661294765,-10.882991589804856,10.559023830618406
3,7.0776693163390085,-5.060112179171333,-6.187059100580762,-6.698937642014646
4,-4.465691990300829,-0.7255837932694014,-1.8692398248049962,-4.323197514856632
0,-3.272456779595267,7.209404027533802,3.0123363983449387,2.021254630602114
6,-1.587621273289771,7.656778365386841,-6.532404032728009,0.4624388745402639
0,-2.3956802778015023,9.676416802719368,6.225895652373453,0.735354185113883
5,2.0602837313318076,-8.75874108582291,-4.648260776437741,-2.957638627495837
0,-3.282022837590322,8.777467521458313,4.154515288398998,2.0550438233270545
1,-7.215411890441398,-5.211088067986553,-9.097919107999616,5.820379962380597
1,-5.805995441291498,-7.906624892687007,-8.705358082489134,6.62340210055953
7,1.133610700250418,-8.54971184058623,2.4725755794052664,-6.42145772028735
5,2.5326823831946847,-8.726765336379954,-2.6801726031773625,-3.8405426853941007
4,-3.8298369982442213,-0.3131370889961691,-2.1915440337142504,-3.6529030907734037
1,-6.247219452095749,-5.907555143649216,-8.216517794418813,5.753298195608247
0,-4.534340209710358,9.20074044296775,3.9780923714597134,2.825603018736956
5,1.7870450364517763,-5.9529735700965904,-4.69244211631186,-2.3143095159165457
7,0.4754319257597859,-8.719511845247844,0.17267178865395616,-6.5425826241938
4,-3.9146271819526484,1.0963353815738721,-2.8049544432912272,-6.471598149176399
4,-4.368403549832259,1.9475961671155027,-1.0343548625553651,-3.8749428364283327
7,1.9195451271517423,-10.364499370804142,1.4552021608317025,-7.507644509670745
2,1.849228410580306,4.177030603502376,-10.684585200979154,7.958146160645592
1,-6.770232396546377,-6.154342969377255,-8.357318524899297,7.547406939777835
2,2.9861793516590853,6.37197455751226,-10.145801899091785,8.028394063660809
3,7.601977861384523,-5.240132366337184,-5.638404869009991,-5.815731515816365
3,6.629433210120703,-6.056397569268753,-5.563558753915937,-7.948220411367911
5,2.4863664900893188,-6.165034312874409,-4.012219196198746,-2.6488600908412105
6,0.021798272735783053,6.154744547178781,-4.823030689942878,-0.8933520991041481
4,-2.9933536388319935,0.9778165198539699,-0.9410051367058438,-3.5685666028234904
7,0.6485938488755416,-11.387135608568922,3.008911233330912,-7.417713799219404
0,-2.5226948477906843,7.956575199242421,5.4624237483312905,0.7523260339697098
7,0.8749125392138152,-8.063858409126885,2.4870420010549954,-6.816993786207577
0,-0.9580456475302273,9.12996076249118,5.819176020291928,2.040688165350841
1,-7.990203036617099,-5.127839149852324,-7.902649363488549,8.595078010492863
3,6.212466925481867,-5.8628275903603075,-6.451863615063323,-6.701920832813451
7,2.312661240787424,-9.621543677308534,2.467255359564911,-7.474766212378392
1,-5.684580562226428,-8.40329649805972,-9.397249603907598,7.700734790563224
0,-1.0580540152577085,9.973556954283529,6.793061293739658,1.2058221210526825
6,-0.9325051646650196,4.721215647482959,-4.884666500602335,2.604729490289492
5,2.328810378895963,-6.957882390532485,-4.273336072417595,-2.4580499509556395
5,2.7925705407898382,-8.128809298445256,-4.574473842900721,-2.967853048364072
0,-2.0082804354283694,8.03673088339977,4.739211141657327,2.724556807312521
6,-1.8309166963980776,5.026524089401741,-6.7791838021036295,1.1148805801348427
0,-3.3314180186191815,9.257973339690233,4.884845407336824,1.4662265085696022
3,6.007371220785483,-5.321295241760536,-5.563091130630306,-5.57761847311775
2,2.558810078434579,3.262983574129872,-9.560128956714824,9.389078046595683
1,-5.081940664301747,-6.239266732008937,-9.409506746418806,7.896105696854862
2,2.0026624359374945,4.713941510338056,-9.364395980019289,10.76233747321373
7,1.9913401471198022,-8.221379757083833,2.843754622266203,-6.006946207445365
2,3.1278261678221595,5.3484818614812895,-8.949579892054766,8.255192130509403
4,-2.3346144542408718,-0.5199655591831114,-2.1719571383680236,-5.4329950549537775
6,0.07294945491476224,4.682356770299973,-5.533052457797577,0.017047677373438985
6,0.833439968358612,3.9558827180320115,-5.571754292275915,0.760119450798856
2,3.211770723788816,2.9338437407839164,-8.990910044234093,10.099369785550785
2,2.2021943860176543,5.553453842265508,-8.669993508081639,7.827696439616709
7,2.6304213787723087,-9.861891127267597,1.3710440918071276,-5.507532717004228
6,0.12884365753591798,4.448596559857981,-5.821813882051722,1.2226043057828875
