l;x;y
0;0.982536022716368;0.2357979485591141
0;0.6287013292659295;0.8032067237433081
1;0.1827685025754536;-0.0502091935012476
0;0.9784027897163682;0.0959377194283303
0;0.6228413496025009;0.9029867840768604
1;0.6746388094838119;-0.494150243913037
1;0.9179313078156436;-0.5496544653416088
1;0.0790409428616581;0.2516202483320598
1;0.7913944934284737;-0.4852486053244984
0;0.8455702303094315;0.400555021526823
0;-0.4017997511529748;0.9625449466733944
1;0.1023241340576986;0.1962315837446717
1;0.8674966297538609;-0.4836473280848807
1;1.5279554601307266;-0.3223983242129146
0;1.057717716920446;-0.023869086528766
1;1.966285170217964;0.5362776348143409
1;1.0089844031524042;-0.4153368504341205
0;-0.6207258992414822;0.7955336990813172
1;0.2206184202682375;-0.1691787747930822
0;-0.3805097013067284;0.9345369293645378
0;0.1982825018569506;0.9892514033187952
1;1.3431345143782822;-0.4518388410304054
0;0.6133926052529641;0.7990302870131988
0;0.3004030085542188;1.0040774567619972
1;0.0557326679900219;0.2515695417158493
1;1.2874362425452903;-0.4644964187597116
1;1.183209557984772;-0.3858040958904322
0;0.7614954651269912;0.8034985608910536
0;0.7397178528942793;0.7155844568403468
1;1.816192975701305;0.0809737988182979
1;0.9128638452305065;-0.564607673727839
0;-0.7896235126302825;0.4501342512057965
0;0.2314326374642106;0.9631246416549336
1;1.5824874393824495;-0.2840436636341109
0;0.1163481076832617;1.0706877072234238
0;-0.9524267410082732;0.1513864237762267
1;1.13863428248369;-0.5039325013302932
0;0.2195805442863498;0.9239351527864458
1;0.6601598883360758;-0.4384685356066873
0;1.009253680467455;0.1089921950527157
1;-0.1100521187421809;0.2969339130934166
0;-0.1162696331054537;0.9910642165463704
1;0.5129694654499848;-0.3509079892678566
1;1.8994882475765276;-0.0514369398078734
1;1.7704019093319654;-0.1981151598474793
1;1.8344970325095284;0.0969796784095888
0;0.0688883045403313;1.076942677519784
0;-0.8650712353756184;0.5518666420912245
0;0.4843877590768383;0.983823309504094
0;0.9811728602961018;0.2978736755231892
1;0.0584275274044199;0.2456288136229356
0;-0.9166197090687525;0.2594523938064868
0;-0.9248685394328928;0.4727420142040212
1;1.8197167083699783;-0.1228777420922859
1;1.819571016492589;-0.0577562493868173
0;-1.036614772929224;0.3842503852975775
0;1.012251879408664;0.2442940961289866
0;0.9261151783907408;0.2923872440000932
0;-0.3212561001304123;1.0216245234872807
1;1.6796300359210266;-0.2596114364385601
1;0.4453440232021429;-0.2927495831499551
0;0.8439141579074227;0.4304427317636559
0;-0.6551706909289786;0.7759055407085371
1;1.7798679223449712;-0.2621387995069119
1;0.5215833598997446;-0.3852185461853382
1;1.4721628723681468;-0.3253417662033496
1;1.9112177786503752;-0.0007313515020208
0;-0.3126603825708127;0.8936639949778356
0;-0.1646490118078185;0.9660378744825026
1;-0.0162047405498314;0.2517381925517665
0;-0.0875704072964342;0.9902974864782104
1;1.9983456227242995;0.2908038321937776
0;-0.2715712893140278;0.9659488626470384
0;0.0733113653582691;1.0590990928117991
0;-0.8971249075558828;0.3110019571988913
0;0.7492324861299052;0.6471342062980978
0;-0.2631229273263032;0.9104088673673604
1;1.4457750504874514;-0.4605370319455281
1;1.94410357775098;0.1700829644013602
1;0.4369604174812748;-0.3451586328206592
0;0.3877761536715198;0.9707854519198024
1;1.1871455081232236;-0.4678374457326647
1;2.058118067772397;0.1879114027964159
0;0.958971250034224;-0.0134991606912859
0;-0.0885952129848089;0.9944652320832656
1;0.9310709045178625;-0.5325927949795258
1;0.3812818419061607;-0.3321154143089792
1;1.0584930524502971;-0.4533391330644539
1;0.0572946272542361;0.4376256697625835
0;-1.0436987059742548;-0.0001647960163675
1;0.2448670931048344;0.0645298985338962
0;-0.9503931609597488;0.4507643648085165
0;-0.720878347196192;0.6792740729636993
1;0.2837335020536407;-0.1836414507212
1;1.9043111209865824;0.5470642289030236
0;0.8066548041118693;0.5992762029814982
1;1.92162147881456;0.1460551883051282
0;-0.6534581622260913;0.7448468177790367
1;-0.0010242083811447;0.2900761936987048
0;0.8614973497356844;0.4025364521225794
0;-1.1005677629685178;0.2545426428642992
1;1.824782920980216;-0.097153370679432
1;0.0138795427661027;0.4502549505003669
