CUST_ID;BALANCE;PURCHASES;PURCHASES_FREQUENCY;PAYMENTS
C10048;0.02491433581209;0.0022377847114075;0.375;0.0034701864641996
C10049;0.2053291386123275;0.0;0.0;0.0
C10050;0.0120708662742618;0.0487483882913329;1.0;0.0501553462256629
C10051;0.0453606862271341;0.0103487856847031;0.166667;0.0115900879086593
C10052;0.2589558355342871;0.0183814825456259;0.625;0.1599578089705143
C10053;0.056654976363308;0.0633743321974479;0.666667;0.0275983320531972
C10054;0.0822175973811745;0.0;0.0;0.0136396894012289
C10055;0.0244011329611414;0.0403596524194645;0.666667;0.0613162813068012
C10056;0.0003497594148682;0.0063214257384393;0.666667;0.0082216988813238
C10057;0.068895995261823;0.0261808984051042;0.25;0.0
C10058;0.1903687322642681;0.0063881065841319;0.25;0.0
C10059;0.1253118345739747;0.1063961205206326;0.916667;0.1119590602801329
C10060;0.2085338376595838;0.0;0.0;0.0150811584623971
C10061;0.288497825224037;0.0046696983680729;0.416667;0.0416107117376702
C10062;0.0986766980179973;0.0023042616401408;0.166667;0.0691952665518416
C10063;0.0816983868545669;0.0013499302705957;0.083333;0.0066654923831864
C10064;0.042513106515988;0.0;0.0;0.0861991479422695
C10065;0.0003755870376862;0.0171290245815776;0.083333;0.0
C10067;0.1010278215924507;0.0384921809061539;1.0;0.0727117141236541
C10068;0.0923198653132102;0.0084081079830022;0.583333;0.0153278570833974
C10069;0.042526994825374;0.0;0.0;0.0028799388212529
C10070;0.0827754849356092;0.0;0.0;0.0106468145098822
C10071;0.2095517798406441;0.0053732118776734;0.666667;0.135580344845025
C10072;0.0892413548662432;0.0278079518233948;0.333333;0.032014370251651
C10073;0.2881711807488944;0.0085461597644514;0.916667;0.0253978161454148
C10074;0.1570341032061471;0.0922371464513249;0.666667;0.5566220187137682
C10075;0.0344487862614176;0.0;0.0;0.0179501450802995
C10077;0.0949933968762762;0.0145576317247479;0.5;0.0175274333301753
C10078;0.0279541376713062;0.0161489996751602;0.272727;0.025732238442957
C10079;0.3077451547986846;0.0114574821924417;0.833333;0.0392347554955261
C10080;0.0907223587937806;0.0123596108204048;1.0;0.0583563481965169
C10081;0.0303946577491058;0.0065253426977438;0.75;0.0283688581973679
C10082;0.0633150189083117;0.0;0.0;0.0005772439814544
C10083;0.3462570323281836;0.0079254365403285;0.583333;0.032029487435716
C10084;0.00091148646245;0.0049929067485705;0.666667;0.0070542511436518
C10085;0.0042842050822109;0.0;0.0;0.0022982181371282
C10086;0.000198828044446;0.0027131151435463;0.416667;0.0041413109019136
C10087;0.002229907106237;0.008075111588458;0.5;0.0143056974270635
C10088;0.1016304365954264;0.1002374205157182;1.0;0.0970213521176483
C10089;0.0070848196359497;0.025444758182015;1.0;0.0251418009002014
C10090;0.3712597250565823;0.0327037940993365;1.0;0.0904917126422148
C10092;0.4296167412332266;0.0460446533279145;1.0;0.0595719140261358
C10093;0.2120084168520591;0.0009176263168702;0.083333;0.0211714014233041
C10094;0.3208644018814512;0.0;0.0;0.0296167527344965
C10095;0.492631772039157;0.1039990766640082;1.0;0.1263665003546536
C10096;0.103817292709968;0.0210450458680612;0.909091;0.060258982417899
C10097;0.0693938174023347;0.000930880919225;0.083333;0.0086913948448845
C10098;0.068671339909633;0.0082708718693903;0.166667;0.0
C10099;0.1223267772095652;0.0043503644098021;0.25;0.0
C10100;0.0598526801876087;0.0;0.0;0.0029932809717416
C10101;0.0850676847671899;0.0150784356388116;0.666667;0.0082239024643541
C10102;0.1840910467544274;0.0;0.0;0.0
C10103;0.0002472303073973;0.0016109439785055;0.25;0.0042944366680682
C10104;0.0;0.0;0.0;0.0027211630823251
C10105;0.0002560441906483;0.0004078339186089;0.111111;0.0005222228776709
C10106;0.0012284955511031;0.0274529323972457;1.0;0.014040384977416
C10107;0.1858833248966288;0.0575820709684036;0.916667;0.1808462166000817
C10108;3.278031076826866e-05;0.0079519457450381;1.0;0.0
C10109;0.0452694484831811;0.0;0.0;0.0441014360546887
C10110;0.1282111655758492;0.0164764903118033;0.25;0.0105032752141498
C10111;0.0214595069879069;0.0192016365559485;1.0;0.0216434801838965
C10112;0.2618476354771637;0.0;0.0;0.0244775574718128
C10113;0.0654631879126546;0.0086399615657315;0.666667;0.011376843396009
C10114;0.3489026575144555;0.0913293081485013;1.0;0.2140699066889435
C10115;0.0082033091608193;0.0276278931483289;0.916667;0.0169351648472766
C10116;0.1781928554113298;0.0;0.0;0.0
C10117;0.2795229408864838;0.0573455272956104;1.0;0.0297590515302311
C10118;0.3391542874957688;0.0;0.0;0.0251918456511008
C10119;0.0092076025413323;0.0307690299894554;0.666667;0.037148514853687
C10120;0.0357186476828323;0.0213209455140002;1.0;0.0108914855876565
C10121;0.0117503538240284;0.0471003314262339;0.583333;0.0237929137725438
C10122;0.0937674710171304;0.0;0.0;0.0135581944660224
C10123;0.0028846731764787;0.0100938894855725;0.166667;0.0388365133570494
C10124;0.1398209566984319;0.0;0.0;0.0183831148703218
C10125;0.4466110576364992;0.1371190652772852;1.0;0.0372378080426865
C10126;0.0768951308832991;0.0239478037837607;0.25;0.0
C10127;0.1110194454731731;0.1138029962334498;1.0;0.0702853611101487
C10128;0.1510463432767251;0.0;0.0;0.0210054366398956
C10130;0.7469417588483902;0.0;0.0;0.0604598696421089
C10131;0.125657739162089;0.2541302870314728;0.916667;0.2292660781914482
C10132;0.003017002728777;0.0;0.0;0.007607306577794
C10133;0.2229598381917145;0.039912666444669;0.833333;0.0198013676546387
C10134;0.5864177270366928;0.0030718050749629;0.083333;0.0513797944453492
C10135;0.003644648427113;0.0;0.0;0.0
C10136;0.0061257837636612;0.0184952682089178;0.25;0.0
C10137;0.2435443154177207;0.0259202925311131;0.833333;0.0375783971157108
C10138;0.0012752608990101;0.0051101590001706;0.583333;0.0063042892639881
C10139;0.4912037173141275;0.0162385192202949;0.083333;0.2102592028767511
C10140;0.012136076953483;0.0089723462093978;0.916667;0.0109246911819812
C10141;0.0820575525445318;0.0271335984389748;0.5;0.0201252719632606
C10142;0.1310114165865734;0.111986911793884;1.0;0.0200173947160365
C10143;0.0370806990021712;0.0183088881081135;0.916667;0.0191705364982843
C10144;1.0;0.448819596093522;1.0;0.4538230017175113
C10145;0.1173705334316487;0.014694256087482;1.0;0.0209239241578837
C10146;0.0497360667211361;0.0040183876000544;0.333333;0.0097039831328781
C10147;0.0401216508293893;0.0;0.0;0.030890399751905
C10148;0.2808263212574136;0.0;0.0;0.0
C10149;0.556550472843905;0.0425060823331036;0.666667;0.0634764841191348
C10150;0.1136198610424856;0.1178509517926034;1.0;0.0870718359842542
C10151;0.1605512948071518;0.0209014883287108;0.083333;0.0137782661055045
C10152;0.0010163534198429;0.0140641526832311;0.833333;0.0147213956796235
C10153;0.0139058797564092;0.0005842220884073;0.083333;0.0243610791157271
C10154;0.0581953718662644;0.0192693369864376;0.5;0.0385477478866856
C10155;0.0476063187348882;0.0211910504109232;0.833333;0.0365769154232401
C10156;0.4032753852944711;0.0827888580589103;0.583333;0.0726636994001352
C10157;0.0800241752796446;0.0831037058440765;1.0;0.0444438898602432
C10158;0.0025839362479542;0.0177456694665144;1.0;0.0164790123756349
C10159;0.7180055728166692;0.1996801766410268;1.0;0.2310127221011148
C10160;0.0055902536582709;0.0502271940802091;1.0;0.0507422613359468
C10161;0.0062889267765743;0.0379150959113222;0.333333;0.0612023824494079
C10162;0.3065201376657945;0.0711362273364142;1.0;0.0
C10163;0.0910832003104429;0.0;0.0;0.0071660848800538
C10164;0.1452359479655017;0.1485190428872031;1.0;0.2833787962781694
C10165;0.054947371553442;0.0060155502994826;0.083333;0.0086631354781419
C10166;0.1437456157437107;0.0;0.0;0.0153549924293854
C10167;0.2108275458034581;0.0;0.0;0.0198965993923565
C10168;0.0457681371300172;0.013218305136036;1.0;0.0219016943395639
C10169;0.0845469982758976;0.0113620490554872;0.25;0.0083339803964282
C10170;0.0060175908839262;0.0095836892533927;1.0;0.0072377479458637
C10171;0.3046024855999367;0.0;0.0;0.0265442864603161
C10172;0.0432231233001121;0.0026843628522843;1.0;0.0574918431171055
C10173;0.0312804184627011;0.1035518867722535;0.916667;0.0937798750923596
C10174;0.0592404744336429;0.0188541620572937;1.0;0.0237120782423426
C10175;0.0183499742387002;0.0402817561410102;0.666667;0.0353895845328447
C10176;0.0441525998117822;0.0;0.0;0.0713951216942485
C10177;0.051249010499244;0.2084306611987013;1.0;0.2108277428343728
C10178;0.0012136175939267;0.0061175087791348;0.25;0.0057559206604402
C10179;0.1148829673274193;0.0;0.0;0.0280707208993581
C10180;0.6286784608681648;0.1165385422425196;1.0;0.0914703876475902
C10181;0.0844635886533191;0.0;0.0;0.0092774491759264
C10182;0.0983517642902662;0.0156324780172419;0.833333;0.0
C10183;0.1540313571083946;0.0;0.0;0.0479398152995973
C10184;0.017686155826616;0.0721009584708838;1.0;0.0554840087586902
C10185;0.0019028539799691;0.0052225172447474;0.416667;0.0163909899105127
C10186;0.0474342927849809;0.0550061919384692;1.0;0.0332442237943255
C10187;0.0;0.0004690090064003;0.083333;0.0
C10188;0.1513014032283552;0.0023858284238626;0.25;0.3411144791882127
C10189;0.0002870324648837;0.0040132896760717;0.083333;0.0
C10190;0.0061671915913423;0.0133306633806128;0.666667;0.0087061361724338
C10191;0.0088495238570589;0.0409679367090698;0.833333;0.0515119102187077
C10192;0.0895868280128714;0.0030134848246018;0.166667;0.0233838343524344
C10193;0.0459264235380325;0.0105331266159144;1.0;0.0114300542806522
C10194;0.0452131986692849;0.0197709727063267;0.416667;0.0
C10196;0.0507401518376601;0.0063509936975385;0.333333;0.0054714969006379
C10197;0.0020277983000718;0.005717831538898;0.25;0.005015487859344
C10198;0.0099609611830708;0.0013487067688399;0.083333;0.0
C10199;0.0021224051315205;0.0016150223176916;0.083333;0.0324888127049445
C10200;0.2868695751379336;0.029635659529641;0.5;0.0272521431833771
C10201;0.2092052049323533;0.0154271336392223;0.5;0.0219013890645803
C10202;0.2934834641039339;0.0715208147216625;0.916667;0.027850077707191
C10203;0.0147649179316794;0.0645130044982042;0.75;0.0477689424972684
C10204;0.0068398146445036;0.0273899220568206;1.0;0.0205743054199194
C10205;0.103649666665031;0.0178019505472825;0.166667;0.0106803369324804
C10206;0.2992437332767063;0.0009696251414928;0.166667;0.0586847952547734
C10207;0.0022634871276176;0.0075449274942663;0.166667;0.0238962691685758
C10208;0.0297506656381751;0.0082739306237799;0.5;0.024641139399043
C10209;0.0012879837492502;0.0053352833232428;0.833333;0.0074279867038967
C10211;0.4384857854019626;0.0405647928805248;0.333333;0.0930749674549739
C10212;0.2394447333160611;0.2212193133014828;1.0;0.1857933733545288
C10213;0.0001405823935778;0.0008847956864222;0.083333;0.0025651306977075
C10214;0.0824802246253256;0.0131591692178377;0.166667;0.0510905997682951
C10215;0.3781801493650424;0.0201286430529468;0.333333;0.0382784774691967
C10216;0.3396438561123403;0.0298562976796085;0.833333;0.03269942831183
C10217;0.0033650392658803;0.0189031021275268;0.25;0.0248447749655876
C10218;0.2959523012051224;0.0080265793521435;0.916667;0.0378464969641219
C10219;0.1927469019056489;0.0196881824208491;0.5;0.020404221947818
C10220;0.1290951199695519;0.0;0.0;0.0895800853802158
C10221;0.0403297457286368;0.0068599704279625;0.75;0.0186843142436045
C10222;0.0039724270640395;0.0110115158024428;0.25;0.0108231708663498
C10223;0.0001277758911606;0.0007341010534961;0.166667;0.0
C10224;0.0589047279399725;0.0179145127088186;1.0;0.0107023076030164
C10226;0.0003974182079364;0.0029417060549266;0.333333;0.0026558929880634
C10227;0.1078310485180863;0.0100704390352525;0.5;0.0551060298091408
C10228;0.1272012977465832;0.0915727849979108;1.0;0.1136336428706528
C10229;0.4751119073934838;0.2281549369213474;1.0;0.236476091696069
C10230;0.1607515463564426;0.0373004901959784;1.0;0.0191483776431888
C10231;0.0021867397996814;0.0015495649737548;0.142857;0.0013635915083379
C10232;0.2852272985824454;0.037197716048489;1.0;0.0297313160440661
C10233;0.3450840846583642;0.1901570507245475;0.333333;0.2175947142883401
C10234;0.0014945870876444;0.0020391695930449;0.083333;0.0024796035263271
C10235;0.2194294392089956;0.0291986654858515;1.0;0.0470124666519611
C10236;0.1585358147496459;0.0460935933981476;0.833333;0.0431361724078725
C10237;5.4906075314509504e-05;0.0;0.0;0.0210676262051654
C10238;0.1430105236287268;0.2122875465669866;0.75;0.1911547190405356
C10239;0.0562407001674413;0.0202020531582964;0.75;0.0099625897060909
C10240;0.0146829103363936;0.0618871658132402;1.0;0.0577449567910271
C10241;0.0659503588152225;0.0211830976495103;0.916667;0.0239633034856889
C10242;0.117095051321204;0.000930880919225;0.083333;0.0107005210424902
C10243;0.124112370949424;0.0538744528143293;0.833333;0.0362751394895324
C10244;0.2108049706382013;0.0242563301431884;1.0;0.0
C10245;0.4003134710689203;0.0061175087791348;0.5;0.0389573421773838
C10246;0.1796747900152862;0.0025834239574286;0.333333;0.049593102791306
C10247;0.0025677810853464;0.0050385841474548;0.5;0.0080753709250351
C10248;0.0984457621359659;0.0061399396446583;0.583333;0.0115724936874164
C10249;0.1688540479747473;0.022679644213846;0.25;0.0
C10250;0.0124577887858418;0.0491454146110987;0.5;0.0744009678939326
C10251;0.0668444061355398;0.1090994476501323;1.0;0.1148547268157025
C10252;0.0293269252460871;0.0128473801870611;0.090909;0.0084006329226567
C10253;0.1477806621599249;0.0651971458966707;1.0;0.0704727142467388
C10254;0.0004233027016319;0.0027120955587498;0.25;0.0025750966128684
C10255;0.022888146332954;0.0335679941728689;1.0;0.0208163353485961
C10256;0.0003355740431056;0.0016244024978196;1.0;0.0014963341561073
C10257;0.5047600262800378;0.0065237113620694;1.0;0.2167502088211799
C10258;0.4168724135986122;0.0749908696181471;1.0;0.0524010030056818
C10259;0.1231140698584509;0.0212406022320342;0.25;0.0598102673076081
C10260;0.0523276253470688;0.0137839707811467;1.0;0.0365052890479975
C10261;0.001024413435765;0.003938452152007;0.416667;0.0043465560428357
C10262;0.0097484095079755;0.0347317482596197;1.0;0.0285685535597474
C10263;0.2801693065557362;0.0;0.0;0.0266222223119146
C10265;0.0011652114450612;0.004774919519074;0.363636;0.009461681070993
C10266;0.000308340402056;0.0006052255352157;0.083333;0.0015169821326771
C10267;0.0551115283698277;0.0269714844563278;0.833333;0.0158194393548193
C10269;0.2925037860460749;0.0327874000526513;1.0;0.0312177716641605
C10270;0.0876216819902191;0.0;0.0;0.0427231425315318
C10271;0.1168185033675457;0.0649067681466211;0.166667;0.0753792277103466
C10272;0.1524843803898678;0.0614652616244392;1.0;0.0266232412095607
C10273;0.1072029192860108;0.1493361381431362;1.0;0.0747630950003036
C10274;0.407269977192247;0.1740133528903292;1.0;0.0938105282179586
C10275;0.0322564028542152;0.0083387762168387;0.5;0.0426082402137381
C10276;0.4252100937819359;0.0815651523861241;1.0;0.110881503584638
C10277;0.0568357083886071;0.0607766340528679;1.0;0.0220215955647871
C10278;0.1436036455536875;0.011434235659081;0.916667;0.0141517620631353
C10279;0.0042382092503138;0.0116212275107632;0.166667;0.0124996355193347
C10280;0.1341441286556495;0.1261587326316278;0.916667;0.2207925594469443
C10281;0.0281438492563276;0.0927987337572495;1.0;0.0851156343626303
C10282;0.2050799529024694;0.0030750677463118;0.166667;0.019528695581903
C10283;0.0082065431865449;0.0282445380332657;1.0;0.0252451917052924
C10284;0.269457661500101;0.6635412994037264;1.0;0.5254646069956737
C10285;0.276517638960035;0.0083654893385076;0.916667;0.2366907788321433
C10286;0.000134647815113;0.000977781819865;0.083333;0.0058063660305379
C10287;0.098360077100652;0.002580976953917;0.25;0.0095335828522188
C10288;0.0016869592635049;0.0077669930629489;0.083333;0.0
C10289;0.0773767309604662;0.0084421621152061;0.75;0.1156105845402862
C10290;0.0790220081242742;0.0409873088202037;1.0;0.0169519873836749
C10291;0.4014626267047442;0.0957012877559897;0.5;0.0943712281840489
C10292;0.0593041728096316;0.0101746406014571;1.0;0.0163541251369269
C10293;0.0351284891874462;0.0045718182276068;0.583333;0.0112050546898674
C10294;0.1208931163708342;0.0582503068440445;1.0;0.0574592780008948
C10295;0.0143207232957296;0.0;0.0;0.0543335303788323
C10296;0.2229900397784009;0.0;0.0;0.1185005890569049
C10297;0.1271198614331775;0.0;0.0;0.017186274202845
C10298;0.1541408185815353;0.00835305040399;0.583333;0.0114377303574191
C10299;0.0043663119258425;0.0171971328459853;0.5;0.0201939597217647
C10300;0.2872347587959786;0.0;0.0;0.0268715878896172
C10301;0.0147109215278429;0.0456058240314913;1.0;0.0391715291506411
C10302;0.3040953888853078;0.0094721466766531;0.416667;0.0298807178063571
C10303;0.1893445260947573;0.0362768270602699;0.166667;0.0168776270584212
C10304;0.2096430623776336;0.0;0.0;0.0208526681188134
C10305;0.002196763094917;0.0093059543548199;1.0;0.0073143794783528
C10306;0.0333500925805373;0.1174298632716396;0.75;0.1566115516302991
C10307;0.079880115098002;0.005015949364972;0.166667;0.044587093519104
C10308;0.2912908802045706;0.0;0.0;0.0352147196351238
C10309;0.1314440476874837;0.0149654656433569;1.0;0.0319429395528624
C10310;0.0100535271744617;0.0334642004405829;0.666667;0.0312277698930451
C10311;0.1901840932674493;0.0137588889951522;0.25;0.0224571230875768
C10312;0.1450642931203878;0.0551079465011622;1.0;0.1497741757685061
C10313;0.2278304518097252;0.0;0.0;0.1581144747892877
C10314;0.0204206843202216;0.0322015466285695;0.583333;0.0089035262591736
C10315;0.4863332090358954;0.0;0.0;0.0381182445765127
C10316;0.0109294927589919;0.0440742037501552;1.0;0.040611577807767
C10317;0.0088792211151143;0.0302243677911531;1.0;0.0254245370713464
C10318;0.0070320107989593;0.0294874119002266;1.0;0.0268943442824421
C10319;0.0847207546653486;0.0;0.0;0.0061597835927328
C10320;0.0297697021535508;0.0080967267861443;0.666667;0.0
C10321;0.0027940993987075;0.010158531161672;0.916667;0.0120581343147847
C10322;0.0698397240985049;0.0409693641277849;1.0;0.0535467796894495
C10323;0.0270913738496686;0.1092795063251982;1.0;0.0
C10324;0.0486811540061597;0.0;0.0;0.0141946606507921
C10325;0.098343434570903;0.0;0.0;0.0227067764920351
C10326;0.0097355964415143;0.0;0.0;0.0023174157420777
C10327;0.2533102921979684;0.0;0.0;0.0170267705672242
C10328;0.0522028327351518;0.0025734320264227;0.833333;0.0061966438514664
C10329;0.0021051792945626;0.0045881315843511;1.0;0.0064189467742727
C10330;2.513839819479841e-05;0.0149872847580025;0.833333;0.022852940947585
C10331;0.2485080663090023;0.0003048558541602;0.083333;0.0254188951622175
C10332;0.4834713388757699;0.0178423261052248;0.75;0.0405173654802985
C10333;0.3528502659280131;0.0;0.0;0.0294370174941981
C10334;0.1172639706403522;0.0090783830282361;0.166667;0.0205631164529885
C10335;0.0980746861718996;0.0;0.0;0.0093877835870926
C10336;0.0030374586530341;0.0140568116726961;1.0;0.0089477354157569
C10337;0.2202385820901153;0.0409234828119414;0.666667;0.3886735161130351
C10338;0.1291731576310076;0.0138255698408448;1.0;0.0379783555683455
C10339;0.0446685881804559;1.0195847965224815e-06;0.083333;0.0213771572748419
C10340;0.0185472690799977;0.0629224522156291;1.0;0.0530450907341129
C10341;0.1401639036333304;0.0;0.0;0.0126726786840565
C10342;0.0048542808586275;0.0220230316048856;0.75;0.0212347627800134
C10343;0.0371092185657026;0.0554890672981023;1.0;0.0976489709073839
C10344;0.0189737298219816;0.0631318749328348;1.0;0.0789366278896619
C10345;0.1220432360284207;0.0;0.0;0.0423467607947339
C10346;0.1534667144174789;0.001449237829777;0.25;0.1819101197516712
C10347;0.0051653638233045;0.0013254602354792;0.166667;0.0141713980030571
C10348;0.0261621063371604;0.0976070956576495;0.916667;0.0750307256983976
C10349;0.0008892121404592;0.003556719604189;0.333333;0.0068429855952067
C10350;0.1762120819226975;0.0049527351075876;1.0;0.119951442425638
C10351;0.0476802715129748;0.0044237745151517;0.166667;0.0043773002146678
C10352;0.0594642618616749;0.045805866568569;0.333333;0.6318547896663881
C10353;0.0658856257358451;0.0073762881689215;0.166667;0.0105597624619628
C10354;0.0042186657281771;0.0067292596570483;0.1;0.0068083689419922
C10355;0.0136972634095038;0.0582001432720556;1.0;0.0480532619225827
C10356;0.0009114548500139;0.0079527614128753;0.5;0.0059630387552608
C10357;0.0996512218309459;0.0086089661879172;1.0;0.0583900943507421
C10358;0.0542054110328334;0.0205042580919857;1.0;0.036794376709254
C10359;0.1857152493984689;0.0434940600009339;1.0;0.1626755843758904
C10360;0.0011332304248066;0.0058059236653176;0.666667;0.0067853184331634
C10361;0.2211578526160763;0.0;0.0;0.0253992421683781
C10362;0.0909889539762924;0.0661539242697274;1.0;0.1118694778054298
C10364;0.4694321325675424;0.0507787894551277;0.5;0.0780146248664443
C10365;0.0019202664983392;0.0223964035573721;0.083333;0.0
C10366;0.0021926416104384;0.0129721773661555;0.166667;0.018107006147306
C10367;0.1017293536407477;0.0615611025953123;1.0;0.0770844491327195
C10368;0.0052488764751181;0.0249384323720619;1.0;0.0225166500532724
C10369;0.2696826774021015;0.0022467570576169;0.333333;0.0338515025637846
C10370;0.0112847229107175;0.0;0.0;0.04532403322441
C10371;0.0810416794551748;0.0;0.0;0.0108157205716232
C10372;0.0316082544956286;0.0200607387054984;0.666667;0.0076774403113592
C10373;0.0662210867198563;0.0;0.0;0.0170906874281919
C10374;0.0044785171693882;0.0086305813856035;0.625;0.0058361217060431
C10375;0.0999671669143177;0.1239713154091685;0.916667;0.3657699590195897
C10376;0.0426961502400579;0.0089597033579209;0.083333;0.0046922221755779
C10377;0.0671803724984291;0.0246178749120353;1.0;0.0252892026026898
C10378;0.0124805746306558;0.0052841001664574;0.083333;0.0528501023515807
C10379;0.3018284575775308;0.0331913595490335;1.0;0.0494406823475834
C10380;0.4075452435819487;0.0;0.0;0.0560908436925493
C10381;0.3354546030777817;0.0;0.0;0.2163411752396352
C10382;0.0223898296311088;0.1172514359322481;1.0;0.1126059467437468
C10383;0.4624692826369899;0.0304027951305445;1.0;0.0417310846565115
C10384;0.0148575494584859;0.0;0.0;0.0
C10385;0.0592459789884551;0.1033630596679375;1.0;0.0769805575141996
C10386;0.1074161909579678;0.0217636492326502;1.0;0.0398603443958899
C10387;0.0004474205747731;0.0013075155430604;0.166667;0.0034817701159597
C10388;0.5922843230102507;0.1397971067038312;0.916667;0.0959768592816643
C10389;0.0075325730340114;0.0332588560625633;0.583333;0.0502903172980073
C10390;0.0126672372959932;0.0036890617107776;0.166667;0.015828767670331
C10391;0.0802688882498999;0.0;0.0;0.0069710574213774
C10392;0.6550773918225379;0.0027912153389599;0.166667;0.0693790604273841
C10393;0.0297297162028316;0.0;0.0;0.0232182006318988
C10395;0.0565876376735243;0.0069986339602896;0.25;0.018341893993851
C10396;9.652211447229e-05;0.0003364629828524;0.083333;0.0011355165343098
C10397;0.0266313426435521;0.116399470876274;1.0;0.1102087694936846
C10398;0.0428933774454456;0.000862568737858;0.1;0.0071341312995858
C10399;0.0801604688318772;0.000951680449074;0.083333;0.0066719922522392
C10400;0.4178416910074722;0.0;0.0;0.0133502570536809
C10402;0.004158449446266;0.0142562424588959;1.0;0.0137609856171998
C10403;0.02614632170171;0.005003918264373;0.583333;0.0064823943074838
C10404;0.0358112843558493;0.001998386201184;0.166667;0.0037926726557785
C10405;0.0806194972096028;0.0174830244229302;1.0;0.0638709585050274
C10406;0.0792156062009979;0.0560184357244568;0.25;0.0932617489008704
C10407;0.5886304258450977;0.2273129637963791;1.0;0.1563986992197461
C10408;0.0105733831303908;0.0122350175582697;0.5;0.0049104697161995
C10409;0.1313997900669583;0.0;0.0;0.0106721835628901
C10410;0.2386050687854681;0.0052023294657763;0.666667;0.0335820645052995
C10411;0.0482243108774607;0.0249090683299221;0.333333;0.0280164362685153
C10412;0.2660666578167249;0.0;0.0;0.0263402453654107
C10413;0.1186480800883276;0.0159185735111462;1.0;0.0130822968502394
C10414;0.0229893760222684;0.0312421173350418;0.75;0.0361655226047001
C10415;0.1063460663597671;0.0158714686935468;0.916667;0.0278250867779825
C10416;0.1980009980560683;0.0196588183787092;0.875;0.0111534421417599
C10417;0.007390101298512;0.0339956080365305;1.0;0.0329103276052137
C10419;0.2900782031593851;0.0;0.0;0.0
C10420;0.1732221013677274;0.0222030902799514;0.416667;0.1352981080283611
C10421;0.0079135874333521;0.0132268696483268;0.333333;0.0
C10422;0.0984524367184985;0.0;0.0;0.0087691246299544
C10423;0.1588303863079175;0.0;0.0;0.0833291601706815
C10424;0.008120599790458;0.0387018075403189;0.25;0.1096860090725864
C10425;0.0694243354284557;0.0;0.0;0.015812599688922
C10426;0.0032708440787609;0.0257606255519777;1.0;0.0267426202694557
